Feature1;Feature2;Feature3;Feature4;Feature5;Feature6;Feature7;Feature8;Feature9;Feature10;Feature11;Pensioner
11;86;1;10;1;5;1;10;2;1;0;0
0;1;0;0;0;0;0;0;0;0;1;0
0;4;0;0;4;0;38;0;1;0;1;0
8;24;2;9;0;0;4;6;1;1;0;0
3;30;12;10;0;1;3;2;1;1;0;0
3;8;7;16;1;0;48;1;0;0;1;0
0;2;0;0;0;0;0;0;0;1;0;0
4;152;42;34;1;1;5;9;1;1;0;0
0;2;2;0;0;0;0;0;0;1;0;0
0;7;0;0;0;0;1;1;0;1;0;0
24;126;6;24;0;2;2;6;1;0;1;0
7;125;25;38;1;6;4;13;4;0;1;0
0;0;0;0;0;0;6;0;2;0;1;0
85;431;12;264;0;0;13;7;32;1;0;0
11;175;2;30;0;1;7;12;2;1;0;0
1;0;0;0;0;0;1;2;0;0;0;0
9;95;43;14;0;0;2;8;3;1;0;0
8;347;15;15;0;1;2;1;0;1;0;0
16;44;6;21;0;1;4;16;1;1;0;0
4;2;0;1;0;1;41;101;1;1;0;0
0;82;0;0;0;0;1;3;1;1;0;0
74;446;11;127;1;1;3;30;2;1;0;1
7;37;6;16;0;0;3;3;1;1;0;0
23;84;31;26;0;0;3;2;1;1;0;1
17;212;2;24;0;4;4;11;1;0;1;1
38;144;0;85;1;4;2;46;1;1;0;0
19;368;16;43;3;3;5;38;2;1;0;0
0;13;6;1;0;0;2;1;1;1;0;0
20;140;2;43;1;1;3;16;1;1;0;0
0;4;0;3;0;0;3;1;0;0;0;0
34;198;35;55;1;2;2;3;1;0;0;0
9;10;0;10;0;2;3;5;3;0;1;0
20;153;33;51;0;0;1;1;0;0;0;0
0;0;0;0;0;0;0;134;1;1;0;0
49;93;12;28;0;1;2;22;1;1;0;0
0;2;0;1;1;0;1;0;0;0;1;0
4;0;11;3;0;0;1;1;1;1;0;0
21;1;8;36;0;0;10;10;2;1;0;1
16;5;0;37;0;0;0;1;0;0;0;0
12;116;18;13;0;1;6;7;1;1;0;0
25;121;5;44;1;3;5;27;1;1;0;0
8;65;43;6;1;0;1;10;1;1;0;0
1;1;0;2;0;0;1;0;0;0;1;0
4;90;39;31;2;0;4;7;1;1;0;0
9;17;0;11;0;0;1;3;1;1;0;0
25;151;17;42;0;2;2;14;1;0;0;1
17;28;3;7;3;0;2;1;0;1;0;0
16;2;0;9;1;0;6;4;1;0;1;0
0;5;0;2;0;0;0;0;0;1;0;0
10;102;76;12;0;1;1;7;1;1;0;0
4;70;10;8;0;0;1;8;1;1;0;0
5;73;0;12;0;0;4;19;2;1;0;1
9;148;17;11;0;0;1;4;0;1;0;1
82;7;1;1;0;0;3;7;1;1;0;0
0;1;18;2;0;0;0;0;0;1;0;0
51;700;52;185;5;11;8;47;1;1;0;0
1;5;8;0;0;0;1;1;1;1;0;0
9;21;3;21;1;0;2;6;1;1;0;0
40;227;8;28;2;1;1;44;1;1;0;0
5;62;0;7;0;0;8;1;1;0;1;0
0;5;1;1;0;1;0;0;0;1;0;0
0;11;0;4;0;0;1;1;1;1;0;1
15;125;3;42;0;2;1;11;1;1;0;0
0;0;0;0;0;0;0;0;0;1;0;0
49;717;8;140;0;2;1;59;3;1;0;1
10;61;5;20;0;1;3;2;1;1;0;1
12;122;0;18;0;0;2;9;1;1;0;1
0;6;0;1;0;0;0;1;0;1;0;0
0;1;0;0;0;0;0;2;0;1;0;0
16;120;2;15;3;0;1;12;1;1;0;0
7;22;6;14;0;0;1;14;2;1;0;0
13;56;2;13;1;2;1;7;1;1;0;0
3;76;8;3;0;1;1;7;3;0;0;0
8;181;31;17;0;2;1;3;1;1;0;0
31;70;5;84;3;0;5;26;3;0;0;0
11;217;13;36;0;1;2;6;1;1;0;0
18;355;0;25;1;5;8;21;1;1;0;0
30;46;4;36;4;1;4;39;1;1;0;0
6;69;0;22;0;0;1;7;1;0;0;0
2;14;1;2;1;0;1;5;0;0;0;0
1;49;0;2;0;0;1;1;0;1;0;0
14;310;38;38;0;2;4;12;1;0;0;0
47;20;0;32;0;1;1;1;1;1;0;0
10;99;21;20;0;0;9;11;3;0;0;1
11;101;3;22;0;0;6;7;1;1;0;0
5;137;9;6;1;0;12;6;1;1;0;0
0;0;1;0;0;0;0;0;0;1;0;0
3;22;6;4;0;0;1;1;1;1;0;0
1;4;3;5;0;0;1;2;1;0;1;0
3;47;0;20;0;1;3;69;0;1;0;1
7;57;0;6;1;1;6;3;1;0;1;0
11;202;0;53;0;2;1;10;3;0;1;0
24;175;37;22;2;2;2;19;4;1;0;0
6;137;50;12;1;1;4;29;3;1;0;0
0;1;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;1;0;0
19;58;3;79;0;3;3;48;3;1;0;0
13;120;462;14;1;0;16;16;1;1;0;0
6;198;0;21;0;3;1;11;2;1;0;0
20;74;36;35;2;2;1;36;1;1;0;0
0;6;0;0;0;0;0;0;0;1;0;0
19;125;0;39;2;1;3;9;2;0;1;0
3;11;2;3;0;2;1;1;0;0;1;0
19;438;6;98;7;4;5;18;1;1;0;0
13;693;51;29;1;0;1;17;2;1;0;0
4;22;1;14;0;0;2;11;1;1;0;0
17;100;18;21;0;1;7;4;1;0;0;0
11;1;3;5;0;0;1;0;0;0;0;0
2;0;0;4;1;0;1;4;1;0;1;0
4;94;3;25;6;3;3;55;2;0;0;0
0;1;0;0;0;0;0;0;0;0;0;1
29;143;4;67;0;4;3;7;1;0;1;1
0;0;0;0;0;0;15;0;0;0;1;0
3;15;32;7;0;0;1;7;0;1;0;0
13;85;2;20;0;1;3;7;2;1;0;0
69;684;9;198;4;3;4;70;1;1;0;0
1;10;0;7;1;0;1;1;0;1;0;0
18;1;14;15;5;1;6;4;0;1;0;0
1;48;1;20;0;1;1;1;1;1;0;0
36;373;5;69;2;5;7;46;2;1;0;0
43;174;11;92;2;1;8;35;1;1;0;1
11;373;2;31;0;4;6;34;1;1;0;0
25;425;183;21;0;0;3;8;4;1;0;0
9;37;12;24;0;1;2;25;1;1;0;0
1;1;0;0;1;0;0;1;0;1;0;0
5;218;47;24;1;2;2;12;1;1;0;0
0;3;0;0;1;0;0;2;1;1;0;1
3;64;2;17;1;1;10;12;1;1;0;0
5;105;0;7;0;0;1;1;1;1;0;1
19;522;129;33;1;2;4;40;1;1;0;0
1;1;0;4;2;0;498;66;1;0;1;0
2;44;1;3;0;0;0;1;0;1;0;0
3;301;21;3;1;0;1;1;2;1;0;0
35;337;53;83;0;1;1;3;3;1;0;1
0;6;0;1;0;1;6;1;2;0;1;0
73;225;4;125;2;4;9;32;1;0;1;1
13;81;2;24;0;0;2;8;1;1;0;0
0;0;0;0;0;2;1;2;1;0;0;1
0;0;0;0;0;0;0;1;0;0;1;0
49;1149;239;84;8;7;6;59;6;1;0;0
7;274;5;20;0;0;3;10;1;1;0;0
3;13;4;12;0;1;1;3;1;1;0;0
0;2;3;0;1;1;2;1;1;1;0;0
8;96;3;22;1;4;1;14;1;1;0;0
25;8;2;96;0;0;1;10;1;1;0;0
4;53;0;8;0;0;1;1;0;0;1;0
4;49;27;11;0;1;3;2;0;1;0;0
90;238;69;196;1;6;7;57;4;1;0;0
11;132;0;45;2;1;10;7;2;0;1;0
2;20;0;10;0;2;4;3;0;1;0;0
28;164;1;39;0;0;8;25;1;1;0;0
5;0;0;2;0;0;1;6;1;0;0;0
2;1;0;2;0;1;1;0;1;0;1;0
15;93;14;34;2;2;2;19;1;1;0;0
1;2;1;0;0;0;2;48;8;1;0;0
33;330;192;85;4;0;12;27;2;1;0;0
0;0;1;0;1;0;0;0;0;0;0;0
22;75;4;22;1;0;6;13;2;1;0;0
32;277;9;47;1;1;3;26;4;1;0;1
3;0;0;0;0;0;1;1;0;1;0;0
1;1;6;0;0;0;1;0;0;0;1;0
38;441;86;64;1;4;6;47;1;1;0;0
9;1;1;7;31;0;221;4;5;0;1;0
1;50;66;7;0;0;1;3;1;1;0;0
10;58;1;19;0;5;2;11;1;0;1;0
22;163;4;67;5;2;1;9;1;0;1;0
40;565;59;111;4;2;3;23;1;1;0;0
8;133;6;36;1;0;2;14;0;1;0;0
2;118;3;4;0;0;1;2;1;1;0;0
5;39;1;5;0;0;1;4;2;1;0;0
32;283;2;62;1;7;4;53;2;1;0;0
0;0;0;0;1;0;54;0;1;0;1;0
0;1;0;0;1;1;8;1;1;0;1;0
0;2;0;0;0;0;0;0;0;1;0;0
1;9;1;2;1;0;5;0;1;0;1;0
7;119;4;11;0;0;1;4;1;1;0;0
134;139;10;274;1;8;9;34;1;1;0;0
39;583;40;43;0;1;2;17;1;1;0;0
1;3;7;1;0;0;0;0;0;1;0;0
73;186;96;47;4;3;1;34;1;1;0;0
30;454;15;103;1;1;2;27;1;1;0;1
26;230;47;23;0;0;1;4;1;1;0;0
19;199;5;29;0;1;8;28;1;1;0;0
7;62;0;11;0;2;3;6;1;1;0;0
9;129;0;29;1;1;1;14;1;1;0;0
7;183;0;14;1;0;1;108;2;1;0;0
3;35;2;8;0;2;8;15;3;0;0;0
54;320;24;108;1;1;3;26;1;1;0;1
30;147;17;23;0;0;2;8;3;1;0;0
11;145;5;34;0;0;1;6;1;1;0;0
0;0;0;0;1;0;7;0;1;0;1;0
3;19;0;2;0;0;3;1;1;0;0;0
1;15;178;2;0;0;1;0;1;1;0;0
19;155;8;69;2;2;1;17;1;1;0;0
8;170;2;23;2;1;4;11;1;1;0;0
0;2;0;0;0;0;0;1;0;1;0;0
4;305;0;12;0;0;1;2;1;1;0;1
14;49;2;25;2;5;10;20;1;1;0;0
2;25;0;2;1;1;6;10;1;1;0;0
17;154;32;22;0;2;3;19;1;1;0;0
1;1;0;4;0;0;2;3;0;0;1;1
36;477;34;77;0;2;2;36;1;1;0;0
25;94;1;38;0;4;3;10;1;0;1;0
0;5;0;13;1;0;1;3;1;1;0;0
0;1;0;0;0;0;0;0;0;1;0;0
1;21;2;4;0;0;1;5;1;1;0;0
16;40;38;13;0;0;1;17;2;1;0;0
35;96;11;66;0;6;6;40;1;1;0;0
11;60;3;25;0;1;5;112;2;1;0;0
8;83;9;13;0;0;1;3;2;1;0;0
0;3;52;12;0;0;2;0;1;1;0;0
11;269;4;22;1;0;2;2;0;1;0;1
13;85;1;18;0;1;8;11;1;1;0;1
0;2;9;2;0;0;0;0;1;1;0;0
0;3;0;0;0;0;1;0;0;1;0;1
10;91;0;22;0;0;7;4;1;1;0;0
38;6;5;65;0;3;2;26;1;1;0;0
5;129;25;38;0;0;1;3;8;1;0;0
0;22;0;1;0;0;0;0;0;1;0;0
0;5;124;0;0;0;0;0;0;1;0;0
4;84;0;19;1;3;5;7;0;1;0;0
56;142;21;69;2;3;3;12;1;0;0;1
1;2;2;1;0;0;0;0;0;1;0;0
18;1;3;47;1;7;20;26;1;0;1;0
1;0;0;1;0;0;0;0;0;1;0;0
2;40;0;4;2;0;1;7;1;1;0;0
9;117;38;27;0;1;2;3;1;1;0;1
2;1;1;7;0;0;1;1;1;1;0;0
15;9;1;14;0;0;1;11;0;1;0;0
0;25;0;1;0;0;1;1;1;1;0;0
0;1;0;0;1;2;42;4;1;0;1;0
0;6;2;0;1;1;1;0;0;1;0;0
6;39;2;11;0;0;1;2;0;1;0;0
24;53;25;26;0;0;1;3;0;1;0;1
7;1;0;23;0;0;1;0;0;0;1;1
0;0;0;0;0;0;4;0;1;0;1;0
23;1905;3;65;3;16;3;35;1;1;0;0
8;34;5;31;9;3;38;7;2;0;1;0
23;146;117;45;2;0;1;9;4;1;0;0
1;6;0;1;1;0;1;2;0;1;0;0
0;1;0;2;0;0;0;0;0;0;1;1
16;264;95;39;1;3;5;37;3;1;0;0
16;77;50;51;1;1;1;5;1;1;0;0
3;30;3;1;0;0;1;4;0;1;0;0
0;4;0;2;0;0;0;2;2;1;0;0
4;165;2;9;0;0;2;3;1;1;0;1
16;191;284;38;3;7;4;34;2;1;0;0
3;49;2;8;0;2;5;2;1;0;1;0
10;39;9;17;1;0;2;5;1;1;0;0
2;4;0;4;0;2;2;2;2;1;0;0
12;66;1;30;0;1;2;8;1;1;0;0
8;1;1;9;0;0;2;0;1;0;1;0
0;0;0;0;0;0;0;0;0;1;0;1
0;2;0;0;0;0;0;0;0;0;1;0
34;76;6;38;2;4;2;29;2;1;0;0
3;18;32;3;0;0;2;1;1;1;0;0
0;0;0;0;0;0;0;0;0;0;1;0
36;160;3;64;2;2;2;3;1;0;0;0
0;1;0;0;1;8;412;5;3;0;1;0
10;1;19;3;1;1;1;4;1;1;0;0
5;199;1;12;1;0;1;11;1;1;0;0
2;54;0;10;0;0;2;6;0;1;0;0
8;894;2;15;2;1;1;31;3;1;0;0
28;2;9;27;1;1;2;17;1;1;0;1
19;110;1;52;4;2;6;11;1;0;0;0
5;33;1;11;0;3;4;2;1;0;1;0
4;13;0;3;1;0;1;3;0;0;1;0
22;2328;171;27;1;0;1;23;2;1;0;0
9;85;16;27;1;8;8;23;1;1;0;1
2;9;1;1;0;0;0;1;0;1;0;0
40;288;25;72;1;5;3;33;1;1;0;0
5;23;0;7;1;0;1;1;0;0;1;0
10;321;10;48;7;4;9;34;1;0;1;0
36;148;2;38;0;0;1;9;1;1;0;0
16;57;11;46;4;1;7;35;1;1;0;0
45;479;22;86;7;10;9;34;1;0;1;0
0;1;0;2;0;0;1;1;0;1;0;0
1;18;2;9;1;0;1;8;1;1;0;0
40;354;2;123;7;1;2;26;1;0;1;0
54;2212;3;127;3;2;5;45;1;0;0;1
3;12;0;1;0;0;2;2;0;1;0;0
0;0;0;1;1;2;1;1;0;0;1;0
61;231;5;99;0;4;10;7;1;0;1;1
5;41;11;4;0;0;1;2;0;1;0;0
1;42;28;0;1;0;0;0;0;1;0;1
7;18;0;3;1;0;1;1;1;1;0;1
0;0;0;0;2;1;86;88;2;0;1;0
7;39;0;18;0;0;1;1;1;1;0;1
20;145;2;42;0;8;4;8;1;0;1;1
0;53;2;7;1;1;5;2;0;0;1;0
7;106;3;16;1;2;1;23;1;1;0;0
40;123;1;87;1;2;2;17;3;1;0;0
55;711;5;118;1;9;1;12;1;1;0;1
1;0;0;0;0;0;0;0;1;1;0;0
18;404;3;23;2;0;1;9;1;1;0;0
3;60;4;41;0;0;2;1;1;0;0;0
6;138;9;4;0;0;5;0;1;1;0;0
0;0;0;0;0;1;7;2;2;0;1;0
5;60;10;10;0;0;1;2;1;1;0;0
15;156;70;21;0;0;1;11;1;1;0;1
36;347;28;37;1;4;6;44;1;1;0;0
16;137;297;28;2;0;3;20;1;1;0;0
2;46;1;15;0;0;3;4;2;1;0;0
0;1;0;0;0;0;0;0;0;0;1;0
5;100;0;6;0;0;3;9;0;0;1;0
14;16;19;10;1;0;3;10;1;1;0;0
0;1;74;0;0;0;0;0;0;1;0;1
0;0;4;0;0;0;0;0;0;1;0;0
7;30;19;11;0;1;1;7;1;1;0;0
3;36;2;1;0;0;2;13;0;1;0;0
14;131;0;44;2;1;21;32;1;1;0;0
15;135;4;16;1;0;22;11;1;1;0;0
0;56;0;0;0;0;0;1;0;1;0;0
15;6;0;16;0;1;1;1;2;0;1;1
0;1;0;1;29;10;259;3;3;0;1;0
26;180;142;59;3;2;2;27;1;0;0;0
38;268;3;37;0;0;1;4;1;1;0;0
10;124;1;22;0;0;1;6;1;1;0;0
3;113;13;4;0;0;9;11;1;1;0;0
1;40;3;11;0;1;1;8;3;1;0;0
14;278;16;93;1;1;1;33;1;1;0;0
55;419;8;147;0;1;6;23;2;1;0;1
0;0;0;0;0;0;0;28;0;1;0;0
39;407;8;33;1;6;3;35;1;1;0;0
9;181;36;16;1;0;1;14;2;1;0;0
2;0;1;2;0;0;1;0;1;0;1;0
27;66;34;45;0;0;2;2;2;1;0;0
6;47;1;14;0;2;1;16;0;1;0;0
21;153;633;31;11;1;48;110;1;0;0;0
17;192;32;73;0;0;2;13;2;1;0;1
2;25;6;8;0;0;2;1;1;1;0;0
4;81;2;4;1;0;3;9;1;1;0;1
12;73;1;18;0;3;4;15;1;1;0;0
3;192;0;12;0;1;8;14;8;0;0;0
0;0;0;0;0;0;7;0;0;0;1;0
2;41;0;14;0;1;1;43;0;1;0;0
0;0;0;0;0;0;0;1;1;1;0;1
12;156;123;15;0;0;4;3;1;1;0;0
10;15;0;2;0;0;1;2;4;1;0;0
10;31;4;14;4;5;2;9;2;0;1;0
45;427;34;119;0;1;2;8;1;1;0;0
5;104;3;15;2;3;2;6;1;0;1;0
0;5;0;3;1;0;0;1;0;1;0;0
12;236;2;48;0;0;11;36;1;1;0;1
0;0;0;0;0;0;11;0;1;0;1;0
4;14;4;7;0;0;1;3;0;1;0;1
4;37;3;25;2;0;4;9;1;1;0;0
7;71;1;21;1;2;2;14;2;1;0;0
10;99;4;15;0;3;12;5;1;1;0;0
6;53;1;7;1;0;3;4;3;0;0;0
0;0;0;0;0;0;0;1;1;1;0;0
0;0;0;0;0;0;1;0;0;0;0;0
10;457;2;50;0;7;1;13;1;0;1;0
0;0;0;0;0;0;0;0;0;0;1;0
33;188;11;41;0;0;2;2;1;1;0;1
0;0;0;0;0;0;1;1;0;0;1;0
8;167;4;31;1;1;2;22;1;1;0;1
11;216;2;23;0;0;8;4;1;1;0;0
2;1;0;1;0;0;0;0;0;1;0;0
3;4;0;3;0;1;1;0;0;0;1;1
25;3;2;75;0;0;1;18;1;1;0;0
12;2019;29;12;0;1;2;4;1;1;0;0
2;45;27;8;0;0;1;2;1;1;0;0
0;0;0;1;27;5;50;1;2;0;1;0
2;30;2;6;0;1;2;3;1;1;0;0
19;197;0;34;4;0;10;20;1;1;0;1
0;30;168;0;0;0;0;0;1;1;0;0
3;21;1;4;0;0;2;1;1;1;0;0
0;2;0;3;17;5;107;3;5;0;1;0
1;2;3;2;0;0;1;2;0;1;0;0
0;1;0;0;0;1;20;0;1;0;1;0
12;5;184;18;0;0;1;1;0;1;0;0
0;1;0;0;28;10;396;1;1;0;1;0
0;0;0;1;0;0;1;0;2;0;1;0
3;360;2;7;0;1;1;6;1;0;1;0
0;2;1;0;0;0;0;0;0;1;0;0
1;5;0;1;0;0;0;1;1;1;0;0
1;83;10;2;0;1;1;5;1;1;0;0
0;4;0;0;0;0;1;0;0;0;1;0
7;117;14;16;1;0;1;19;1;1;0;0
143;979;108;298;3;6;10;73;1;1;0;1
5;5;1;2;1;0;1;0;0;0;0;0
29;559;0;38;1;0;1;14;1;1;0;0
16;122;2;54;3;1;1;21;1;1;0;0
48;728;34;94;1;3;5;37;2;1;0;0
4;217;1;5;0;0;1;1;2;1;0;0
5;110;6;27;0;1;3;13;1;0;1;0
0;0;0;1;2;0;38;0;0;0;1;0
8;63;4;22;0;0;1;5;1;1;0;1
0;0;0;0;0;0;0;1;0;1;0;0
3;28;0;7;1;0;1;1;1;1;0;0
21;577;104;71;1;3;3;32;1;1;0;0
2;29;2;14;0;0;1;2;1;1;0;1
15;24;207;17;1;1;1;43;1;1;0;0
1;0;0;2;0;0;0;1;0;0;1;0
41;124;14;61;3;0;2;28;1;1;0;0
41;145;2;42;1;2;1;2;2;0;1;0
1;134;1;4;3;2;2;37;2;1;0;0
25;258;11;67;2;8;6;53;2;0;1;0
6;76;6;12;0;1;1;7;2;1;0;0
47;1391;82;69;3;4;3;41;3;1;0;0
0;15;0;0;0;1;2;1;2;0;1;0
0;0;0;0;6;1;172;0;13;0;1;0
4;82;27;19;1;10;18;6;3;0;1;0
13;89;8;22;1;0;1;7;0;1;0;0
10;10;1;6;0;3;2;3;1;1;0;0
20;44;614;16;0;0;4;1;1;1;0;0
6;72;0;8;0;0;1;4;1;1;0;0
0;13;0;1;0;0;1;1;2;1;0;0
14;37;13;36;0;1;3;8;1;1;0;0
7;7;0;19;0;1;2;7;1;1;0;0
12;38;10;15;0;0;4;4;2;1;0;0
17;43;11;17;0;1;1;4;1;1;0;1
15;55;6;44;0;0;1;14;2;1;0;0
16;73;0;39;8;0;4;42;2;1;0;1
0;1;0;0;5;0;109;1;2;0;1;0
3;10;1;1;0;1;1;3;1;1;0;1
4;209;5;8;1;2;2;4;0;1;0;0
27;201;1;57;0;2;2;46;1;1;0;0
46;163;8;122;1;3;2;34;1;1;0;0
3;127;3;2;0;0;0;1;1;1;0;0
2;82;1;3;0;0;1;2;0;0;0;0
16;374;12;26;0;1;7;15;1;0;0;0
6;24;197;3;0;0;1;2;1;1;0;0
43;477;14;173;12;8;13;94;1;1;0;0
0;5;1;2;0;2;1;1;1;1;0;0
23;220;35;53;0;0;3;16;1;1;0;0
23;293;76;37;1;6;5;25;1;1;0;0
6;89;7;32;1;3;5;7;1;0;1;0
35;1317;9;53;2;0;2;40;1;1;0;0
21;53;0;32;0;3;1;12;2;1;0;0
4;59;23;19;0;0;1;4;1;1;0;0
10;59;1;39;0;1;1;6;1;1;0;1
3;4;0;11;1;0;4;8;0;1;0;0
0;1;0;0;13;1;48;1;1;0;0;1
11;122;5;17;0;0;7;12;1;1;0;0
30;102;7;69;1;3;2;11;1;0;1;0
0;0;0;4;0;0;0;0;0;0;1;0
6;1;0;4;0;2;5;8;1;0;1;1
3;51;42;2;0;0;1;2;0;1;0;0
2;1;4;18;0;0;4;0;0;0;1;0
12;74;0;30;0;0;1;1;1;0;0;1
0;2;0;2;0;0;0;1;0;0;0;0
10;1;1;7;0;0;4;2;3;1;0;0
0;27;9;10;1;0;2;2;0;0;0;0
3;42;0;9;0;0;4;3;3;0;1;1
3;6;0;5;0;0;1;1;0;1;0;0
3;13;0;8;1;1;3;3;0;1;0;1
13;110;2;21;0;2;1;13;1;1;0;0
0;0;0;0;0;0;12;3;0;0;1;0
0;5;1;1;0;0;0;2;0;1;0;0
0;10;1;3;0;0;1;1;0;0;1;0
0;0;0;0;26;3;86;2;1;0;0;0
6;9;19;7;1;1;7;2;1;1;0;0
0;15;0;8;0;1;6;1;1;1;0;0
24;246;58;0;2;1;5;24;1;1;0;0
5;62;3;36;1;0;8;5;1;1;0;0
6;139;1;19;0;0;6;3;1;1;0;0
0;24;0;8;0;0;4;1;0;0;1;0
17;94;42;10;0;0;2;12;1;1;0;0
1;27;0;5;0;1;1;3;1;1;0;0
3;1;0;4;0;0;1;4;0;1;0;1
1;14;0;4;1;0;1;6;1;1;0;0
20;59;3;15;0;3;5;18;1;1;0;0
4;146;26;10;0;1;2;4;1;1;0;0
1;19;0;11;0;2;8;4;1;1;0;0
3;2;18;6;1;1;3;1;1;1;0;0
0;0;0;0;1;0;5;0;1;0;1;0
0;19;2;0;0;1;5;1;2;0;1;0
14;157;13;29;0;2;2;34;1;1;0;0
12;128;1;7;0;0;3;7;1;1;0;0
15;2;0;20;1;1;4;5;1;0;1;0
0;0;0;0;0;0;0;15;0;1;0;1
129;74;1;4;0;0;1;1;1;1;0;0
7;134;1;7;0;0;11;12;1;1;0;0
21;222;106;21;0;1;1;9;1;1;0;0
17;2;2;31;0;0;1;3;0;0;0;0
1;1;0;1;0;0;0;0;1;1;0;0
10;187;0;36;0;1;18;18;1;1;0;0
0;6;1;0;0;0;0;1;0;1;0;1
1417;220;6;13;0;1;7;13;0;1;0;0
9;62;6;15;0;0;3;7;1;1;0;0
1;15;3;0;0;0;1;3;1;1;0;0
8;136;21;13;0;1;1;15;2;1;0;0
30;119;4;24;0;0;1;11;1;1;0;0
11;160;0;26;1;3;2;17;1;1;0;0
27;2217;26;78;2;4;1;19;1;1;0;0
35;1;74;108;7;11;19;53;0;1;0;1
23;129;27;35;0;0;1;30;1;1;0;0
4;56;2;46;1;0;1;1;0;1;0;1
14;124;68;45;0;0;1;5;1;1;0;0
0;1;0;0;2;2;69;29;4;0;0;1
11;85;37;40;10;6;3;4;1;0;0;0
1;1;0;0;0;1;0;1;0;1;0;0
11;28;8;25;1;1;2;7;1;1;0;0
0;8;1;2;0;0;0;1;0;1;0;0
11;45;4;23;0;0;1;12;0;1;0;0
0;0;0;0;0;0;9;0;2;0;1;0
7;65;7;5;0;0;0;1;0;1;0;1
12;53;0;16;0;0;1;5;2;1;0;0
2;10;0;8;0;0;1;1;0;1;0;0
0;0;2;0;0;0;0;17;2;0;1;0
5;1;0;0;0;0;1;1;0;1;0;0
2;22;190;5;0;0;0;0;1;1;0;0
40;512;11;72;4;2;5;33;1;1;0;0
39;355;80;44;1;1;1;14;1;1;0;0
1;13;11;5;0;0;3;3;0;1;0;0
1;0;2;0;0;0;1;0;0;1;0;0
66;682;66;84;0;1;2;12;1;1;0;0
0;0;0;1;0;0;0;0;0;1;0;0
0;25;0;2;0;0;1;1;0;1;0;1
7;227;0;17;3;1;6;51;1;0;1;0
9;28;1;26;0;0;1;4;2;0;1;1
3;5;0;1;1;2;3;2;2;0;1;0
12;38;1;10;8;1;93;11;1;0;1;0
1;8;0;7;0;0;1;1;0;1;0;0
8;16;66;42;0;0;2;2;1;1;0;0
1;14;1;4;0;2;1;10;2;1;0;0
21;60;20;14;0;0;2;18;1;1;0;0
9;54;6;48;0;0;1;3;1;0;1;1
1;13;3;4;0;0;2;0;1;1;0;1
16;80;1;36;0;0;1;17;1;1;0;0
68;750;14;149;0;3;6;61;1;1;0;1
11;74;10;30;1;1;1;10;1;1;0;0
1;317;9;1;0;0;2;1;1;1;0;0
6;72;3;17;0;0;1;8;0;1;0;0
28;152;2;27;0;0;2;13;1;1;0;0
6;146;2;11;0;1;2;12;0;1;0;0
8;42;1;8;1;1;1;6;1;1;0;0
7;43;2;12;0;2;1;4;1;0;1;0
23;50;7;32;1;0;1;10;1;0;1;0
16;36;39;39;1;2;2;8;1;1;0;0
8;109;4;11;0;1;2;6;1;0;1;0
0;0;0;0;1;0;0;0;0;1;0;0
1;3;0;0;0;0;0;0;0;0;0;0
1;1;0;3;1;0;0;0;1;1;0;0
8;101;0;23;1;1;3;0;0;0;1;0
23;119;15;32;3;2;3;31;1;1;0;0
27;156;22;52;2;0;3;13;0;1;0;1
5;48;2;8;0;0;1;8;1;0;1;0
1;13;4;0;0;0;1;2;1;1;0;0
0;2;0;1;0;0;3;0;0;1;0;0
18;106;3;32;0;1;2;6;1;1;0;0
10;1378;50;38;2;2;1;18;1;1;0;0
9;116;3;15;0;0;1;3;0;1;0;1
5;68;2;16;0;1;9;2;1;0;1;0
57;149;63;91;0;3;3;30;1;1;0;0
1;16;1;0;1;0;79;1;1;0;1;0
8;35;36;21;0;0;4;8;0;1;0;0
20;68;5;30;4;0;15;36;2;1;0;0
2;38;0;5;1;0;1;4;0;1;0;0
0;2;179;1;0;0;0;0;1;1;0;0
0;0;0;0;0;0;0;5;0;1;0;0
1;243;37;8;1;0;2;9;1;1;0;0
2;65;0;7;0;0;1;9;1;1;0;0
1;1;0;0;0;0;0;7;1;1;0;0
7;82;36;15;2;5;2;16;2;1;0;0
23;35;4;25;1;0;1;7;4;1;0;0
6;227;0;18;0;2;1;14;1;0;1;0
15;45;4;10;0;0;10;8;0;1;0;0
12;405;0;33;3;5;1;8;1;0;1;0
22;23;1;3;8;2;103;74;6;0;1;0
11;127;7;26;0;0;1;5;1;0;0;0
0;5;0;4;0;0;1;1;1;0;1;0
17;224;4;18;2;5;1;8;1;0;1;0
0;4;80;0;1;0;0;0;1;0;0;0
28;83;177;44;0;3;2;15;1;1;0;0
1;20;1;3;0;0;1;3;0;1;0;0
23;439;27;21;1;0;1;16;1;1;0;0
9;61;2;12;0;1;3;4;2;1;0;0
37;141;24;76;2;3;2;28;1;1;0;0
9;84;15;12;0;0;4;17;1;1;0;0
49;620;18;97;2;3;4;32;1;1;0;0
6;441;2;10;0;0;4;7;1;0;1;0
5;104;1;21;1;0;4;9;2;0;1;0
8;26;1;14;2;1;5;5;1;0;1;0
41;116;48;38;2;7;3;49;1;1;0;0
2;142;340;4;0;0;10;5;1;1;0;0
4;34;1;7;0;0;2;3;1;1;0;0
34;500;11;56;7;0;6;58;1;0;0;0
